,id,time,latitude,longitude
2795,1608430610614640042_3886935478,2017-09-20 23:11:32,40.4530541,-3.6883445
2796,1608430408701385833_2290221334,2017-09-20 23:11:08,40.42,-3.701667
2799,1608430308046076048_15050551,2017-09-20 23:10:56,40.41562,-3.70862
2801,1608430094203123183_241279163,2017-09-20 23:10:30,40.490175916677,-3.6666673342798
2803,1608430085185363228_248123464,2017-09-20 23:10:29,40.4157122,-3.714328
2805,1608430037990802452_5793289868,2017-09-20 23:10:23,40.459014,-3.675189
2807,1608429517948171347_15050551,2017-09-20 23:09:21,40.41562,-3.70862
2809,1608429386348760128_27351788,2017-09-20 23:09:06,40.42690564751,-3.6997945031258
2810,1608429335555170605_5560391642,2017-09-20 23:09:00,40.452937259887,-3.688770173838
2811,1608429203837178267_4174429230,2017-09-20 23:08:44,40.4,-3.68333
2812,1608429143798843493_200905976,2017-09-20 23:08:37,40.45309,-3.68936
2813,1608429102737704483_2025970203,2017-09-20 23:08:32,40.4,-3.68333
2814,1608428467735821017_367560573,2017-09-20 23:07:16,40.40853,-3.69401
2815,1608428230289513868_417216568,2017-09-20 23:06:48,40.4,-3.68333
2817,1608427965368827028_2998055849,2017-09-20 23:06:16,40.4073486,-3.7471299
2818,1608427910740674568_5556539354,2017-09-20 23:06:10,40.4,-3.68333
2819,1608427815110600658_5454740902,2017-09-20 23:05:58,40.4075,-3.6916666666667
2820,1608427696848470854_212155796,2017-09-20 23:05:44,40.4238118,-3.6719812
2821,1608427136371982016_5776525014,2017-09-20 23:04:37,40.421666666667,-3.6980555555556
2822,1608427078171133873_5793289868,2017-09-20 23:04:31,40.459014,-3.675189
2823,1608427031716262285_3622969976,2017-09-20 23:04:25,40.452937259887,-3.688770173838
2824,1608427022137151689_5474151840,2017-09-20 23:04:24,40.4,-3.68333
2825,1608426843281804775_5831967807,2017-09-20 23:04:03,40.4,-3.68333
2827,1608426649011183312_5607430074,2017-09-20 23:03:39,40.45872,-3.69373
2828,1608426313054442445_5885477824,2017-09-20 23:02:59,40.411070579405,-3.6830847771771
2829,1608426241265092340_236267037,2017-09-20 23:02:51,40.4,-3.68333
2830,1608426222844883701_1481218582,2017-09-20 23:02:49,40.4,-3.68333
2832,1608426179341967746_1772520059,2017-09-20 23:02:43,40.4,-3.68333
2834,1608426049853485438_30584934,2017-09-20 23:02:28,40.4140587,-3.70803
2835,1608425998608311044_6070961563,2017-09-20 23:02:22,40.452937259887,-3.688770173838
2836,1608425934537301704_607490,2017-09-20 23:02:14,40.455530164801,-3.7146692164277
2837,1608425812061748800_586953887,2017-09-20 23:02:00,40.45214,-3.6885
2843,1608425526916201972_4183678248,2017-09-20 23:01:26,40.4,-3.68333
2845,1608424944939954786_5520865721,2017-09-20 23:00:16,40.392025236306,-3.6976323605438
2847,1608424701997477219_3057335460,2017-09-20 22:59:47,40.452937259887,-3.688770173838
2848,1608424189193940313_3663880977,2017-09-20 22:58:46,40.4105386,-3.7283862
2849,1608424005776399099_180537006,2017-09-20 22:58:24,40.4,-3.68333
2853,1608423190203112266_473979243,2017-09-20 22:56:47,40.45833912,-3.6908313
2854,1608422990695968127_5370566709,2017-09-20 22:56:23,40.4,-3.68333
2855,1608422971956754965_11005663,2017-09-20 22:56:21,40.41486,-3.69951
2857,1608422824005961208_232158654,2017-09-20 22:56:03,40.4,-3.68333
2859,1608422775319417885_3886935478,2017-09-20 22:55:58,40.452937259887,-3.688770173838
2860,1608422187604937824_910597924,2017-09-20 22:54:48,40.426239645596,-3.6898009879358
2864,1608421358977485407_28502486,2017-09-20 22:53:09,40.418333,-3.714167
2865,1608421108696875947_1190462533,2017-09-20 22:52:39,40.452937259887,-3.688770173838
2871,1608421012697234261_217408917,2017-09-20 22:52:27,40.41808,-3.68008
2872,1608420945998747245_6027643543,2017-09-20 22:52:19,40.4,-3.68333
2873,1608420783754016589_193245441,2017-09-20 22:52:00,40.41156,-3.71005
2874,1608420649998847717_53351127,2017-09-20 22:51:44,40.452937259887,-3.688770173838
2875,1608420403003479108_5974340494,2017-09-20 22:51:15,40.4,-3.68333
2876,1608419831923767019_841656344,2017-09-20 22:50:07,40.4,-3.68333
2877,1608419804912577444_194853408,2017-09-20 22:50:03,40.4,-3.68333
2879,1608419603200258647_5527557735,2017-09-20 22:49:39,40.411070579405,-3.6830847771771
2881,1608419539018685591_2968869428,2017-09-20 22:49:32,40.4,-3.68333
2882,1608419050384066787_3884963761,2017-09-20 22:48:34,40.4,-3.68333
2883,1608418870564822719_1070326331,2017-09-20 22:48:12,40.39638889,-3.66722222
2884,1608418850215291306_5967418994,2017-09-20 22:48:10,40.41525278,-3.69416111
2885,1608418788097608253_2160653895,2017-09-20 22:48:02,40.45838,-3.68257
2886,1608470198317353986_203489532,2017-09-21 00:30:11,40.42379,-3.66789
2887,1608470197043692805_6044520177,2017-09-21 00:30:11,40.41044,-3.70715
2888,1608469923105183571_3490670362,2017-09-21 00:29:38,40.42015,-3.68963
2889,1608469700387741007_3490670362,2017-09-21 00:29:11,40.452937259887,-3.688770173838
2890,1608469541271976217_450852969,2017-09-21 00:28:53,40.4,-3.68333
2891,1608469431633371089_414160312,2017-09-21 00:28:39,40.4139,-3.70356
2892,1608469272937160060_5374582318,2017-09-21 00:28:21,40.4238118,-3.6719812
2893,1608468902268964945_6028581921,2017-09-21 00:27:36,40.4,-3.68333
2895,1608468007097252146_527120101,2017-09-21 00:25:50,40.41713,-3.70648
2896,1608467455561611398_2086716174,2017-09-21 00:24:44,40.4477615,-3.6734099
2897,1608467163722853555_5935010218,2017-09-21 00:24:09,40.4,-3.68333
2898,1608467107150616981_5900880603,2017-09-21 00:24:02,40.424052777778,-3.7177777777778
2900,1608467008298704705_604074057,2017-09-21 00:23:51,40.38347725396,-3.7249660491943
2901,1608466496677498716_614246976,2017-09-21 00:22:50,40.4277687,-3.6872001
2903,1608466078119206027_348537477,2017-09-21 00:22:00,40.452937259887,-3.688770173838
2905,1608465913643694935_474371745,2017-09-21 00:21:40,40.452937259887,-3.688770173838
2906,1608465802318909538_211897400,2017-09-21 00:21:27,40.42454,-3.70944
2908,1608465790281334684_6050462274,2017-09-21 00:21:25,40.418333,-3.714167
2912,1608465659981709318_1412097131,2017-09-21 00:21:10,40.4,-3.68333
2914,1608465272813664868_6034892685,2017-09-21 00:20:24,40.4,-3.68333
2915,1608464383200107524_146278816,2017-09-21 00:18:38,40.411070579405,-3.6830847771771
2917,1608464294448922734_317390500,2017-09-21 00:18:27,40.418333,-3.714167
2919,1608463369857612981_211897400,2017-09-21 00:16:37,40.42454,-3.70944
2921,1608463266886167823_230418828,2017-09-21 00:16:25,40.374074666667,-3.6676482666667
2923,1608462756549744515_25599034,2017-09-21 00:15:24,40.4,-3.68333
2924,1608462567084610325_6050462274,2017-09-21 00:15:01,40.4,-3.68333
2925,1608462176251539039_2340576982,2017-09-21 00:14:15,40.4,-3.68333
2927,1608462168651333501_196056965,2017-09-21 00:14:14,40.4,-3.68333
2929,1608460027943906518_364124530,2017-09-21 00:09:58,40.42388889,-3.69638889
2930,1608459657773178730_1413078030,2017-09-21 00:09:14,40.4,-3.68333
2931,1608459573952392042_1384977020,2017-09-21 00:09:04,40.428132913884,-3.6900329589844
2932,1608459334986972766_1341774727,2017-09-21 00:08:36,40.413299519859,-3.6967524125722
2935,1608459098764683809_5947859606,2017-09-21 00:08:08,40.4,-3.68333
2936,1608458527625954547_5445281459,2017-09-21 00:07:00,40.4,-3.68333
2937,1608458371445467039_1441937938,2017-09-21 00:06:41,40.40853,-3.69401
2938,1608458050532137502_5445281459,2017-09-21 00:06:03,40.4,-3.68333
2939,1608457640044563082_5947859606,2017-09-21 00:05:14,40.4,-3.68333
2940,1608457521796863597_143669134,2017-09-21 00:05:00,40.4,-3.68333
2942,1608457088837538657_5597543377,2017-09-21 00:04:08,40.41369,-3.69954
2944,1608456990286356693_2463667284,2017-09-21 00:03:56,40.4,-3.68333
2945,1608456793382296400_5947859606,2017-09-21 00:03:33,40.4,-3.68333
2946,1608456565571831123_26597320,2017-09-21 00:03:06,40.4,-3.68333
2948,1608456218972261986_5947859606,2017-09-21 00:02:24,40.4,-3.68333
2949,1608456110037528859_3940051412,2017-09-21 00:02:11,40.4,-3.68333
2951,1608455753781075651_1341774727,2017-09-21 00:01:29,40.413299519859,-3.6967524125722
2953,1608455402406815939_2023006199,2017-09-21 00:00:47,40.4,-3.68333
2955,1608455346489517919_5466349652,2017-09-21 00:00:40,40.375,-3.69583
2957,1608454980150123505_5850664219,2017-09-20 23:59:57,40.4,-3.68333
2959,1608454586960397913_1391428979,2017-09-20 23:59:10,40.42690564751,-3.6997945031258
2960,1608454543977023267_5947859606,2017-09-20 23:59:05,40.4,-3.68333
2962,1608454365616599629_1646335664,2017-09-20 23:58:43,40.4,-3.68333
2963,1608454333144608429_145794084,2017-09-20 23:58:40,40.4,-3.68333
2966,1608454122455999411_225728700,2017-09-20 23:58:14,40.40748,-3.69773
2967,1608453684017167859_3012689986,2017-09-20 23:57:22,40.4,-3.68333
2969,1608453514047357105_2871281678,2017-09-20 23:57:02,40.4,-3.68333
2971,1608453175367383875_1391428979,2017-09-20 23:56:22,40.42690564751,-3.6997945031258
2974,1608452928313459031_1341774727,2017-09-20 23:55:52,40.413299519859,-3.6967524125722
2977,1608452695740318084_6065171683,2017-09-20 23:55:24,40.4,-3.68333
2978,1608452576084104014_5814936447,2017-09-20 23:55:10,40.41417,-3.70188
2979,1608452529058731974_5964454973,2017-09-20 23:55:04,40.4,-3.68333
2983,1608452258416469287_2240112,2017-09-20 23:54:32,40.40853,-3.69401
2985,1608452074890000894_5814936447,2017-09-20 23:54:10,40.41417,-3.70188
2986,1608450786818277009_5430297173,2017-09-20 23:51:37,40.452937259887,-3.688770173838
2987,1608450769488310017_367314276,2017-09-20 23:51:35,40.418333,-3.714167
2988,1608450417090823533_4790080590,2017-09-20 23:50:53,40.4,-3.68333
2991,1608449908784523093_6031966547,2017-09-20 23:49:52,40.423323538644,-3.6719417195702
2992,1608449735215894625_2220756412,2017-09-20 23:49:31,40.4182332825,-3.7142742975
2994,1608449671955692571_1646335664,2017-09-20 23:49:24,40.4,-3.68333
2996,1608449668140584059_5530753353,2017-09-20 23:49:23,40.4,-3.68333
2997,1608449128475687151_4482097568,2017-09-20 23:48:19,40.423959486667,-3.6717529466667
2998,1608448994273664028_4435323154,2017-09-20 23:48:03,40.43187,-3.70351
2999,1608448860534742065_1086530101,2017-09-20 23:47:47,40.4,-3.68333
3001,1608448349208198523_5530753353,2017-09-20 23:46:46,40.4,-3.68333
3002,1608448322440143591_3295525665,2017-09-20 23:46:43,40.416214260666,-3.7141176631361
3003,1608448259767128348_629251273,2017-09-20 23:46:36,40.4,-3.68333
3004,1608447763246669560_5617978953,2017-09-20 23:45:36,40.4,-3.68333
3010,1608446501296995895_1384233214,2017-09-20 23:43:06,40.452937259887,-3.688770173838
3011,1608446463330049292_1046234036,2017-09-20 23:43:01,40.4,-3.68333
3023,1608446170593434027_6072528895,2017-09-20 23:42:26,40.42286,-3.70968
3024,1608445677267221367_1384233214,2017-09-20 23:41:28,40.452937259887,-3.688770173838
3025,1608445676117611540_5974932663,2017-09-20 23:41:28,40.452937259887,-3.688770173838
3027,1608445537060641938_6072528895,2017-09-20 23:41:11,40.4,-3.68333
3028,1608445339492669133_4339035056,2017-09-20 23:40:47,40.42622,-3.69735
3029,1608445144373025783_1045053484,2017-09-20 23:40:24,40.4238118,-3.6719812
3030,1608444624798916776_2309012401,2017-09-20 23:39:22,40.452937259887,-3.688770173838
3032,1608444560575376519_2292002000,2017-09-20 23:39:15,40.452937259887,-3.688770173838
3034,1608444260003885671_1559134578,2017-09-20 23:38:39,40.411070579405,-3.6830847771771
3035,1608443613074154228_367560573,2017-09-20 23:37:22,40.40853,-3.69401
3036,1608443353958863990_5836749353,2017-09-20 23:36:51,40.4,-3.68333
3038,1608443174240629587_1833922071,2017-09-20 23:36:29,40.4,-3.68333
3039,1608442979977008441_1948964686,2017-09-20 23:36:06,40.4,-3.68333
3040,1608442883743042675_6059147275,2017-09-20 23:35:55,40.4105386,-3.7283862
3041,1608442852848994983_4339035056,2017-09-20 23:35:51,40.42622,-3.69735
3042,1608442664575798578_4580340454,2017-09-20 23:35:29,40.45309,-3.68936
3043,1608441693870614435_2234304376,2017-09-20 23:33:33,40.4,-3.68333
3045,1608441563905467536_982682642,2017-09-20 23:33:17,40.411070579405,-3.6830847771771
3046,1608441496042085060_13367195,2017-09-20 23:33:09,40.4,-3.68333
3047,1608441262032458726_1384233214,2017-09-20 23:32:41,40.452937259887,-3.688770173838
3048,1608441043375363345_586706453,2017-09-20 23:32:15,40.4,-3.68333
3050,1608440860823534054_1350092501,2017-09-20 23:31:54,40.452937259887,-3.688770173838
3051,1608500170914482399_54896520,2017-09-21 01:29:44,40.4213499,-3.7035
3052,1608499509239042180_1914650625,2017-09-21 01:28:25,40.4,-3.68333
3053,1608498814033142032_1640369428,2017-09-21 01:27:02,40.4530047,-3.7270975
3055,1608498780269597713_285688940,2017-09-21 01:26:58,40.4,-3.68333
3056,1608498265444038052_245029626,2017-09-21 01:25:57,40.4233398,-3.6840799
3057,1608497887628315124_5930685703,2017-09-21 01:25:12,40.452937259887,-3.688770173838
3058,1608497507682516258_2017651631,2017-09-21 01:24:26,40.417063727933,-3.7035201752774
3059,1608496877690204726_39732858,2017-09-21 01:23:11,40.452937259887,-3.688770173838
3060,1608496631342159091_40255046,2017-09-21 01:22:42,40.4,-3.68333
3061,1608496363652333046_28972471,2017-09-21 01:22:10,40.416839640983,-3.7069664375422
3062,1608496107625624120_43420179,2017-09-21 01:21:39,40.424052777778,-3.7177777777778
3064,1608496034618969102_23935651,2017-09-21 01:21:31,40.4412,-3.69511
3069,1608495537610682252_2197026,2017-09-21 01:20:32,40.4,-3.68333
3071,1608495533483037666_1234098136,2017-09-21 01:20:31,40.4,-3.68333
3072,1608495454446066419_4033700862,2017-09-21 01:20:22,40.4,-3.68333
3073,1608495144797305816_233841451,2017-09-21 01:19:45,40.4,-3.68333
3075,1608494927415406826_400325684,2017-09-21 01:19:19,40.4,-3.68333
3076,1608494842579764703_1993330463,2017-09-21 01:19:09,40.4,-3.68333
3083,1608494559482170932_4494859684,2017-09-21 01:18:35,40.4,-3.68333
3084,1608494210801388847_4494859684,2017-09-21 01:17:53,40.4,-3.68333
3085,1608493570029189243_5615613488,2017-09-21 01:16:37,40.42151,-3.6723
3086,1608493545543228388_2894777267,2017-09-21 01:16:34,40.4,-3.68333
3087,1608493158626649450_4438395521,2017-09-21 01:15:48,40.417063727933,-3.7035201752774
3088,1608493030842552257_3561316524,2017-09-21 01:15:33,40.4,-3.68333
3091,1608492904090063485_5638712366,2017-09-21 01:15:18,40.4,-3.68333
3092,1608491869272956387_5906215501,2017-09-21 01:13:14,40.376474169902,-3.6699980912166
3094,1608491807516103793_4866650459,2017-09-21 01:13:07,40.4,-3.68333
3095,1608491628082737948_2234559071,2017-09-21 01:12:45,40.43853,-3.70982
3096,1608491331982700127_190775010,2017-09-21 01:12:10,40.4,-3.68333
3100,1608491199181366595_6072408645,2017-09-21 01:11:54,40.452937259887,-3.688770173838
3101,1608491185558806949_1029883393,2017-09-21 01:11:53,40.452937259887,-3.688770173838
3102,1608491016099295065_21846738,2017-09-21 01:11:33,40.4,-3.68333
3104,1608490561965300795_5454451749,2017-09-21 01:10:38,40.4,-3.68333
3105,1608490431506928890_1987473078,2017-09-21 01:10:23,40.416839640983,-3.7069664375422
3106,1608490415945633112_31100172,2017-09-21 01:10:21,40.42,-3.70361
3120,1608489656114293156_3570213349,2017-09-21 01:08:50,40.452058,-3.690753
3122,1608489538932901719_3973455695,2017-09-21 01:08:36,40.452937259887,-3.688770173838
3123,1608488808697215023_4468801110,2017-09-21 01:07:09,40.4,-3.68333
3126,1608488757450112333_256867159,2017-09-21 01:07:03,40.452937259887,-3.688770173838
3127,1608488071640929629_2154498222,2017-09-21 01:05:41,40.4,-3.68333
3130,1608487924066808761_493923550,2017-09-21 01:05:24,40.452937259887,-3.688770173838
3131,1608486518901381698_2959738812,2017-09-21 01:02:36,40.4,-3.68333
3133,1608486076224610903_256867159,2017-09-21 01:01:44,40.452937259887,-3.688770173838
3134,1608485031289276809_2959577899,2017-09-21 00:59:39,40.4,-3.68333
3135,1608484773876409554_1546566225,2017-09-21 00:59:08,40.4,-3.68333
3139,1608484194694451987_4666157908,2017-09-21 00:57:59,40.437916403863,-3.6920418148804
3140,1608482873688817930_1966689361,2017-09-21 00:55:22,40.4,-3.68333
3143,1608482754864271910_3124160897,2017-09-21 00:55:08,40.4182332825,-3.7142742975
3144,1608482748715146093_1658603777,2017-09-21 00:55:07,40.45309,-3.68936
3145,1608482530577960535_2424385870,2017-09-21 00:54:41,40.41417,-3.70188
3146,1608482206936997128_2424385870,2017-09-21 00:54:02,40.41417,-3.70188
3147,1608481768599938658_2056629792,2017-09-21 00:53:10,40.452937259887,-3.688770173838
3149,1608481217141229869_5897611618,2017-09-21 00:52:04,40.4,-3.68333
3150,1608481205244938272_373869367,2017-09-21 00:52:03,40.437916403863,-3.6920418148804
3152,1608481041106254072_1487521301,2017-09-21 00:51:43,40.4,-3.68333
3154,1608480893399497475_1924627715,2017-09-21 00:51:26,40.4,-3.68333
3155,1608480802299428338_19331636,2017-09-21 00:51:15,40.4,-3.68333
3157,1608480759348565795_5775119877,2017-09-21 00:51:10,40.4,-3.68333
3158,1608480651370435714_5775119877,2017-09-21 00:50:57,40.4,-3.68333
3159,1608480642285416734_2318102012,2017-09-21 00:50:56,40.39302,-3.72473
3160,1608480476191114323_5775119877,2017-09-21 00:50:36,40.4,-3.68333
3162,1608480467376337909_548063102,2017-09-21 00:50:35,40.42224,-3.68416
3164,1608480443015302026_216007385,2017-09-21 00:50:32,40.452937259887,-3.688770173838
3165,1608480379034205682_5775119877,2017-09-21 00:50:24,40.4,-3.68333
3166,1608479987077639118_2642919499,2017-09-21 00:49:38,40.4,-3.68333
3168,1608479673594169378_31861542,2017-09-21 00:49:00,40.4,-3.68333
3169,1608479136103145388_363825784,2017-09-21 00:47:56,40.4,-3.68333
3170,1608478510372744350_2267981456,2017-09-21 00:46:42,40.42028,-3.70578
3185,1608478475643273259_3490670362,2017-09-21 00:46:38,40.452937259887,-3.688770173838
3186,1608478414262925157_5912632090,2017-09-21 00:46:30,40.452937259887,-3.688770173838
3195,1608478122131063417_1604440399,2017-09-21 00:45:55,40.4,-3.68333
3196,1608477801600760271_3544401363,2017-09-21 00:45:17,40.44795,-3.66873
3197,1608476692761061756_4768429096,2017-09-21 00:43:05,40.4,-3.68333
3199,1608476525458542884_3544401363,2017-09-21 00:42:45,40.445556,-3.668351
3200,1608476400963333651_2094138914,2017-09-21 00:42:30,40.45309,-3.68936
3202,1608475551701288770_13424652,2017-09-21 00:40:49,40.417063727933,-3.7035201752774
3203,1608474925308237720_2115544449,2017-09-21 00:39:34,40.42690564751,-3.6997945031258
3204,1608474647862758295_3154380077,2017-09-21 00:39:01,40.392025236306,-3.6976323605438
3206,1608474632084383411_45466411,2017-09-21 00:38:59,40.4,-3.68333
3208,1608474542760968863_997331604,2017-09-21 00:38:49,40.420537108988,-3.7035790322757
3210,1608474542619778080_2115544449,2017-09-21 00:38:49,40.42690564751,-3.6997945031258
3211,1608474522527271653_194682845,2017-09-21 00:38:46,40.417063727933,-3.7035201752774
3213,1608474290835880236_2115544449,2017-09-21 00:38:19,40.42690564751,-3.6997945031258
3214,1608473880924994663_3299170827,2017-09-21 00:37:30,40.41738,-3.71133
3216,1608473785151856570_2059843691,2017-09-21 00:37:18,40.3736,-3.73911
3217,1608473255386338989_997322417,2017-09-21 00:36:15,40.4,-3.68333
3218,1608473237309960344_1916122936,2017-09-21 00:36:13,40.411070579405,-3.6830847771771
3221,1608473032770109454_240312645,2017-09-21 00:35:49,40.4,-3.68333
3231,1608472848925760830_3317853874,2017-09-21 00:35:27,40.4475,-3.70119
3234,1608472690396934862_4768429096,2017-09-21 00:35:08,40.4,-3.68333
3235,1608472026607325554_2247150612,2017-09-21 00:33:49,40.4,-3.68333
3237,1608471571381646749_1504276918,2017-09-21 00:32:55,40.392025236306,-3.6976323605438
3238,1608471223380397293_4692609771,2017-09-21 00:32:13,40.452937259887,-3.688770173838
3240,1608470797450222872_2199386621,2017-09-21 00:31:22,40.4,-3.68333
3241,1608470588036737028_6050462274,2017-09-21 00:30:57,40.4,-3.68333
3243,1608470469438428886_3490670362,2017-09-21 00:30:43,40.43152,-3.66284
3247,1608530375541249407_294729381,2017-09-21 02:29:45,40.4,-3.68333
3248,1608530244049822859_2209742607,2017-09-21 02:29:29,40.4304,-3.71246
3249,1608530212357932563_2218868371,2017-09-21 02:29:25,40.4105386,-3.7283862
3250,1608530198926934726_2102816969,2017-09-21 02:29:23,40.412877539371,-3.7139605802076
3251,1608530150012556009_36197811,2017-09-21 02:29:18,40.40714,-3.68826
3252,1608530132482304944_2050537826,2017-09-21 02:29:16,40.452937259887,-3.688770173838
3253,1608530075211661612_4084630668,2017-09-21 02:29:09,40.42292,-3.68701
3254,1608529977510578204_5325176995,2017-09-21 02:28:57,40.4,-3.68333
3255,1608529899387386935_359716743,2017-09-21 02:28:48,40.418333,-3.714167
3256,1608529844382064143_5725251992,2017-09-21 02:28:41,37.37694,-5.98694
3257,1608529785796362351_275916650,2017-09-21 02:28:34,40.4,-3.68333
3258,1608529668751558778_484291218,2017-09-21 02:28:20,40.4,-3.68333
3259,1608529609594181814_1928166846,2017-09-21 02:28:13,40.4203199,-3.70311
3267,1608529340160467505_2028840537,2017-09-21 02:27:41,40.4,-3.68333
3269,1608529238583152722_30590569,2017-09-21 02:27:29,40.42073,-3.70842
3270,1608528899741703754_3025776848,2017-09-21 02:26:49,40.4,-3.68333
3271,1608528678457886167_200570853,2017-09-21 02:26:22,40.44907,-3.6965
3272,1608528636717501081_4494859684,2017-09-21 02:26:17,40.4,-3.68333
3274,1608528023861972041_4652959186,2017-09-21 02:25:04,40.42356,-3.69561
3275,1608528009541884717_36197811,2017-09-21 02:25:02,40.40714,-3.68826
3276,1608528000844188158_2034622,2017-09-21 02:25:01,40.4183004373,-3.70945134997
3277,1608527719296805132_311655148,2017-09-21 02:24:28,40.4,-3.68333
3278,1608527611804305395_28972471,2017-09-21 02:24:15,40.4,-3.68333
3279,1608527564601633417_5896701,2017-09-21 02:24:09,40.417063727933,-3.7035201752774
3280,1608527428890989097_716255924,2017-09-21 02:23:53,40.4,-3.68333
3281,1608527405385844901_399184405,2017-09-21 02:23:50,40.4,-3.68333
3283,1608527390505835230_3992824,2017-09-21 02:23:49,40.4,-3.68333
3284,1608527350441437799_3631921521,2017-09-21 02:23:44,40.4,-3.68333
3285,1608527216140225259_233279267,2017-09-21 02:23:28,40.4238118,-3.6719812
3286,1608527202213724021_223039344,2017-09-21 02:23:26,40.42384,-3.67687
3287,1608527139930309828_5953210159,2017-09-21 02:23:19,40.45627,-3.68961
3288,1608527061906158826_4528020416,2017-09-21 02:23:09,40.4,-3.68333
3290,1608526973709878592_412477882,2017-09-21 02:22:59,40.42015,-3.68963
3291,1608526863097316823_27689557,2017-09-21 02:22:46,40.411070579405,-3.6830847771771
3292,1608526697706403721_986306589,2017-09-21 02:22:26,40.4,-3.68333
3294,1608526612553609675_4803366331,2017-09-21 02:22:16,40.4,-3.68333
3295,1608526594276341235_5693560556,2017-09-21 02:22:14,40.420755323039,-3.6744513143858
3296,1608526338901964030_261203641,2017-09-21 02:21:43,40.4,-3.68333
3297,1608526222675956222_5968776375,2017-09-21 02:21:29,40.419141937128,-3.670966561849
3298,1608526212316991195_4597258,2017-09-21 02:21:28,40.4,-3.68333
3299,1608526194641705412_5430977579,2017-09-21 02:21:26,40.4,-3.68333
3302,1608525988274403792_488172016,2017-09-21 02:21:02,40.419438384497,-3.7007985050904
3304,1608525952086583114_5953210159,2017-09-21 02:20:57,40.45627,-3.68961
3305,1608525775924314478_6073669281,2017-09-21 02:20:36,40.424052777778,-3.7177777777778
3306,1608525764792947155_208212482,2017-09-21 02:20:35,40.42015,-3.68963
3307,1608525743108057349_6033067960,2017-09-21 02:20:32,40.452937259887,-3.688770173838
3308,1608525353835648420_4033700862,2017-09-21 02:19:46,40.4,-3.68333
3309,1608525132735846570_32107004,2017-09-21 02:19:20,40.4,-3.68333
3310,1608525111974880684_4226696,2017-09-21 02:19:17,40.4,-3.68333
3311,1608524980014647314_5953210159,2017-09-21 02:19:01,40.45627,-3.68961
3312,1608524521566925819_1518078,2017-09-21 02:18:07,40.45,-3.7
3313,1608524004126062037_2852918139,2017-09-21 02:17:05,40.4224,-3.70894
3315,1608523997942069223_713200348,2017-09-21 02:17:04,40.452937259887,-3.688770173838
3319,1608523932560989653_989957704,2017-09-21 02:16:56,40.4107018,-3.6993401
3321,1608523770075507291_1473081587,2017-09-21 02:16:37,40.4,-3.68333
3322,1608523429866526973_4250005075,2017-09-21 02:15:57,40.4,-3.68333
3323,1608523392495782452_1158229193,2017-09-21 02:15:52,40.4,-3.68333
3324,1608523254125767911_5382874526,2017-09-21 02:15:36,40.4,-3.68333
3325,1608523250342462787_274432804,2017-09-21 02:15:35,40.41355556,-3.68205556
3326,1608523148587546200_3655727524,2017-09-21 02:15:23,40.405807,-3.6896883
3327,1608522843141987067_3777996463,2017-09-21 02:14:47,40.405807,-3.6896883
3328,1608522612866928861_1359913630,2017-09-21 02:14:19,40.4,-3.68333
3329,1608522577649742393_5175669365,2017-09-21 02:14:15,40.44616,-3.69847
3330,1608522575971983360_5275994760,2017-09-21 02:14:15,40.382753,-3.686711
3341,1608522550177728857_205095805,2017-09-21 02:14:12,40.4,-3.68333
3342,1608522459093757971_3266181534,2017-09-21 02:14:01,40.452937259887,-3.688770173838
3344,1608522286415922605_1359913630,2017-09-21 02:13:40,40.426239645596,-3.6898009879358
3345,1608522218375749649_5953210159,2017-09-21 02:13:32,40.45627,-3.68961
3346,1608522098735817583_5814468541,2017-09-21 02:13:18,40.4,-3.68333
3347,1608521942004726246_1359913630,2017-09-21 02:12:59,40.420108376667,-3.7022517916667
3348,1608521828397987054_4607770174,2017-09-21 02:12:46,40.3833,-3.73333
3349,1608521391828960357_4712957085,2017-09-21 02:11:54,40.42863,-3.68746
3357,1608521194227423264_301718161,2017-09-21 02:11:30,40.4,-3.68333
3358,1608521077776338750_1639067427,2017-09-21 02:11:16,40.4,-3.68333
3359,1608520924273281456_1639067427,2017-09-21 02:10:58,40.4,-3.68333
3361,1608520907754816673_2119927835,2017-09-21 02:10:56,40.452937259887,-3.688770173838
3362,1608520880416372149_2961267107,2017-09-21 02:10:53,40.414541776074,-3.7022127514648
3364,1608520812058865321_3142618826,2017-09-21 02:10:44,40.4105386,-3.7283862
3365,1608520759302802488_1639067427,2017-09-21 02:10:38,40.4,-3.68333
3366,1608520660544260124_318111045,2017-09-21 02:10:26,40.41384,-3.6982
3368,1608520629800078529_5953210159,2017-09-21 02:10:23,40.45627,-3.68961
3369,1608520466455480306_3090824970,2017-09-21 02:10:03,40.430631970794,-3.7010407447815
3371,1608520295865221053_453454716,2017-09-21 02:09:43,40.4,-3.68333
3372,1608520279826674197_1263455571,2017-09-21 02:09:41,40.41764,-3.70291
3373,1608520209169975988_624303117,2017-09-21 02:09:33,40.4,-3.68333
3374,1608520168064100793_42289036,2017-09-21 02:09:28,40.418265204849,-3.7093992232671
3376,1608519971495002434_1929313043,2017-09-21 02:09:04,40.41646,-3.70832
3377,1608519932790632072_5953210159,2017-09-21 02:09:00,40.45627,-3.68961
3378,1608519866636392838_1533488376,2017-09-21 02:08:52,40.45142,-3.69489
3379,1608519783237818548_5464832364,2017-09-21 02:08:42,40.4,-3.68333
